Player,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Bill Hanzlik,1983,SF,25,DEN,82,8,18.9,2.3,5.3,0.428,0,0.1,0.143,2.3,5.2,0.433,0.429,1.5,2,0.781,1,1.9,2.9,3.3,0.9,0.2,1.8,2.7,6.1
Joe Hassett,1983,SG,27,GSW,6,2,23.2,3.2,7.3,0.432,0.2,1.5,0.111,3,5.8,0.514,0.443,0,0,,0.5,1.3,1.8,3.5,0.3,0,1.5,2.3,6.5
Scott Hastings,1983,C-PF,22,TOT,31,0,4.5,0.4,1.2,0.342,0,0.1,0,0.4,1.1,0.371,0.342,0.4,0.6,0.55,0.5,0.8,1.3,0.1,0.2,0,0.3,1.1,1.2
Scott Hastings,1983,C,22,NYK,21,0,4.7,0.4,1,0.364,0,0,0,0.4,1,0.381,0.364,0.3,0.7,0.5,0.5,1,1.5,0,0.2,0,0.3,1.5,1.1
Scott Hastings,1983,PF,22,ATL,10,0,4.2,0.5,1.6,0.313,0,0.2,0,0.5,1.4,0.357,0.313,0.4,0.6,0.667,0.5,0.5,1,0.2,0.1,0.1,0.3,0.3,1.4
Steve Hawes,1983,PF,32,TOT,77,4,18.4,2.1,5.1,0.418,0.1,0.3,0.238,2.1,4.8,0.428,0.424,0.9,1.2,0.734,1.1,3.6,4.7,1.2,0.5,0.2,1.4,2.5,5.2
Steve Hawes,1983,PF,32,ATL,46,3,18.7,2,5.3,0.373,0,0.3,0.143,1.9,5,0.387,0.377,1,1.3,0.742,1.2,3.8,5,1.3,0.6,0.2,1.6,2.4,5
Steve Hawes,1983,PF,32,SEA,31,1,17.9,2.3,4.7,0.493,0.1,0.2,0.429,2.2,4.5,0.496,0.503,0.7,1,0.719,0.9,3.4,4.3,1.2,0.3,0.2,1.1,2.5,5.5
Elvin Hayes*,1983,PF,37,HOU,81,43,28.4,5.2,11,0.476,0,0,0.5,5.2,10.9,0.476,0.478,2.4,3.5,0.683,2.5,5.1,7.6,2,0.6,1,2.5,2.9,12.9
Steve Hayes,1983,C,27,CLE,65,3,16.3,1.6,3.3,0.479,0,0,0,1.6,3.3,0.481,0.479,0.4,0.8,0.569,1.6,2.1,3.6,0.6,0.3,0.6,0.8,3.3,3.6
Spencer Haywood*,1983,PF,33,WSB,38,25,20.4,3.3,8.2,0.401,0,0,0,3.3,8.2,0.402,0.401,1.7,2.3,0.724,2,2.8,4.8,0.8,0.3,0.7,1.8,2.5,8.2
Gerald Henderson,1983,PG,27,BOS,82,9,18.9,3.5,7.5,0.463,0,0.2,0.188,3.5,7.3,0.47,0.465,1.2,1.6,0.722,0.7,0.8,1.5,2.4,1.2,0,1.6,2.3,8.2
Tom Henderson,1983,SG,31,HOU,51,2,15.5,2.1,5.2,0.407,0,0,0,2.1,5.1,0.41,0.407,0.9,1.1,0.789,0.4,1,1.4,2.7,0.7,0,1,1.1,5.1
Rod Higgins,1983,SF,23,CHI,82,42,26.8,3.8,8.5,0.448,0.2,0.5,0.317,3.7,8,0.457,0.458,2.5,3.2,0.792,1.9,2.5,4.5,2.1,0.8,0.8,1.5,3,10.3
Johnny High,1983,SG,25,PHO,82,2,14.1,1.2,2.6,0.461,0,0.1,0.2,1.2,2.6,0.467,0.463,0.8,1.7,0.463,0.5,1.3,1.8,1.9,1,0.4,1.3,2.5,3.2
Armond Hill,1983,PG,29,MIL,14,3,12.1,1,1.9,0.538,0,0,,1,1.9,0.538,0.538,1.3,1.6,0.818,0.4,1.1,1.4,1.9,0.6,0,0.9,1.4,3.3
Craig Hodges,1983,SG,22,SDC,76,48,26.6,4.2,9.3,0.452,0.3,1.2,0.222,3.9,8.1,0.485,0.466,1.2,1.7,0.723,0.7,0.9,1.6,3.6,1.1,0.1,2.1,2.5,9.9
Lionel Hollins,1983,PG,29,SDC,56,54,32.9,5.6,12.8,0.437,0.1,0.4,0.143,5.5,12.4,0.445,0.439,2.3,3.2,0.721,0.5,1.8,2.3,6.7,2,0.3,3.5,2.8,13.5
Phil Hubbard,1983,SF,26,CLE,82,38,23.8,3.5,7.3,0.482,0,0,0,3.5,7.3,0.484,0.482,2.5,3.6,0.689,2.7,3,5.7,1.1,1.1,0.1,1.9,3.3,9.5
Geoff Huston,1983,PG,25,CLE,80,79,34,5,10.4,0.482,0.1,0.2,0.333,5,10.3,0.484,0.484,2.1,3.1,0.686,0.5,1.5,2,6.1,0.9,0.1,2.4,2.7,12.2
Marc Iavaroni,1983,PF,26,PHI,80,77,20.2,2,4.4,0.462,0,0,0,2,4.4,0.464,0.462,1,1.4,0.69,1.5,2.7,4.1,1,0.4,0.6,1.7,3,5.1
Dan Issel*,1983,C,34,DEN,80,80,30.4,8.3,16.2,0.51,0.1,0.2,0.211,8.2,16,0.514,0.512,5,6,0.835,1.9,5.6,7.5,2.8,1,0.5,2.2,2.8,21.6
Tracy Jackson,1983,SG,23,CHI,78,3,16.8,2.6,5.5,0.467,0,0.2,0.154,2.5,5.3,0.477,0.469,1.2,1.6,0.73,1.1,1.2,2.3,1.3,0.8,0.1,1.1,1.7,6.3
Clay Johnson,1983,SG,26,LAL,48,0,9.3,1.1,2.8,0.393,0,0,0,1.1,2.8,0.398,0.393,0.8,1,0.792,0.8,0.6,1.4,0.5,0.5,0.1,0.5,1.3,3
Clemon Johnson,1983,C,26,TOT,83,11,23.1,3.6,7,0.515,0,0,0,3.6,7,0.516,0.515,1.3,2.2,0.617,2.3,4,6.3,1.7,0.8,1.1,1.5,2.7,8.5
Clemon Johnson,1983,C,26,IND,51,7,23.8,4.1,7.8,0.521,0,0,0,4.1,7.8,0.523,0.521,1.5,2.4,0.631,2.3,4,6.3,2.3,1,1.2,1.7,2.7,9.7
Clemon Johnson,1983,C,26,PHI,32,4,21.8,2.8,5.7,0.5,0,0,,2.8,5.7,0.5,0.5,1.1,1.8,0.586,2.3,4.1,6.4,0.8,0.5,0.9,1.1,2.6,6.8
Dennis Johnson*,1983,PG,28,PHO,77,74,33.1,5.2,11.2,0.462,0.1,0.4,0.161,5.1,10.8,0.473,0.465,3.8,4.8,0.791,1.2,3.2,4.4,5,1.3,0.5,2.6,2.6,14.2
Eddie Johnson,1983,SG,27,ATL,61,57,29.7,6.4,14.1,0.453,0.2,0.7,0.341,6.1,13.4,0.459,0.462,3,3.9,0.785,0.4,1.6,2,5.2,1,0.1,2.6,2.3,16
Eddie Johnson,1983,SF,23,KCK,82,82,35.8,8.3,16.7,0.494,0.2,0.9,0.282,8,15.8,0.506,0.501,3,3.9,0.779,2.3,3.8,6.1,2.6,0.9,0.2,2.2,3.2,19.8
Frank Johnson,1983,PG,24,WSB,68,65,34.2,4.7,11.6,0.408,0.2,0.9,0.23,4.5,10.7,0.423,0.417,2.9,3.8,0.751,0.7,1.9,2.6,8.1,1.6,0.1,3.5,2.5,12.5
George Johnson,1983,C,34,ATL,37,0,12.5,0.7,1.5,0.439,0,0,,0.7,1.5,0.439,0.439,0.4,0.5,0.737,1.2,2,3.2,0.5,0.3,1.6,0.5,1.9,1.7
George Johnson,1983,SF,26,IND,82,64,28,5,10.5,0.477,0.1,0.5,0.184,4.9,10,0.49,0.481,1.5,2.1,0.733,2.1,4.5,6.6,2.7,0.9,0.6,3,3.4,11.6
Magic Johnson*,1983,SG,23,LAL,79,79,36.8,6.5,11.8,0.548,0,0.3,0,6.5,11.5,0.56,0.548,3.8,4.8,0.8,2.7,5.9,8.6,10.5,2.2,0.6,3.8,2.5,16.8
Marques Johnson,1983,SF,26,MIL,80,80,35.7,9,17.8,0.509,0.1,0.3,0.2,9,17.5,0.514,0.511,3.3,4.5,0.735,2.5,4.6,7,4.5,1.3,0.7,2.5,2.6,21.4
Mickey Johnson,1983,PF,30,TOT,78,16,26.3,5,11.8,0.425,0,0.5,0.083,5,11.3,0.438,0.426,4,4.9,0.821,2.1,4.2,6.3,3.3,1.1,0.6,3.1,3.7,14.1
Mickey Johnson,1983,PF,30,MIL,6,0,25.5,5,11,0.455,0,0.3,0,5,10.7,0.469,0.455,1.2,1.5,0.778,1.5,2.7,4.2,1.8,0.2,0.3,2,3.7,11.2
Mickey Johnson,1983,PF,30,NJN,42,7,23.8,4.7,11.8,0.401,0,0.4,0.118,4.7,11.4,0.411,0.403,3.9,4.8,0.816,1.6,3.8,5.3,3.4,1.3,0.5,2.9,3.2,13.4
Mickey Johnson,1983,PF,30,GSW,30,9,30,5.4,12,0.451,0,0.6,0.059,5.4,11.4,0.471,0.453,4.7,5.7,0.829,2.9,5.2,8.2,3.3,0.8,0.8,3.5,4.4,15.5
Reggie Johnson,1983,SF,25,TOT,79,8,19.5,3.1,6.4,0.485,0,0.1,0.25,3.1,6.4,0.487,0.486,1.2,1.6,0.731,1.4,2.3,3.7,0.9,0.3,0.5,1.3,2.9,7.5
Reggie Johnson,1983,SF,25,KCK,50,0,19.8,3.6,7.1,0.501,0,0.1,0.25,3.5,7,0.504,0.503,1.5,2,0.73,1.5,2.5,4,1,0.4,0.5,1.4,3,8.6
Reggie Johnson,1983,SF,25,PHI,29,8,18.9,2.4,5.3,0.448,0,0,,2.4,5.3,0.448,0.448,0.8,1,0.733,1.1,2,3.1,0.8,0.3,0.6,1.2,2.8,5.5
Steve Johnson,1983,C,25,KCK,79,21,19.5,4.7,7.5,0.624,0,0,,4.7,7.5,0.624,0.624,2.4,4.1,0.574,1.8,3.3,5,1.2,0.5,1.1,2.3,4.1,11.7
Vinnie Johnson,1983,SG,26,DET,82,51,30.6,6.3,12.4,0.513,0.1,0.5,0.275,6.2,11.9,0.523,0.519,3,3.8,0.778,2,2.3,4.3,3.7,1.1,0.6,1.9,3.2,15.8
Jim Johnstone,1983,PF-C,22,TOT,23,0,8.3,0.5,1.3,0.367,0,0,,0.5,1.3,0.367,0.367,0.4,0.9,0.45,0.7,1.3,2,0.5,0.1,0.3,0.7,1.4,1.3
Jim Johnstone,1983,C,22,SAS,7,0,7.7,0.3,1.4,0.2,0,0,,0.3,1.4,0.2,0.2,0.4,0.7,0.6,0.6,1.7,2.3,0.1,0.1,0.1,0.6,1.3,1
Jim Johnstone,1983,PF,22,DET,16,0,8.6,0.6,1.3,0.45,0,0,,0.6,1.3,0.45,0.45,0.4,0.9,0.4,0.7,1.2,1.9,0.6,0.1,0.4,0.7,1.5,1.5
Bobby Jones*,1983,PF,31,PHI,74,0,23.6,3.4,6.2,0.543,0,0,0,3.4,6.2,0.545,0.543,2.2,2.8,0.793,1.4,3.3,4.6,1.9,1.1,1.2,1.5,2.7,9
Caldwell Jones,1983,C,32,HOU,82,82,29.8,3.7,8.3,0.453,0,0,0,3.7,8.2,0.455,0.453,2,2.5,0.786,2.7,5.4,8.1,1.7,0.6,1.6,2.1,3.4,9.5
Dwight Jones,1983,PF,30,TOT,81,2,14.4,1.8,4,0.455,0,0,0,1.8,4,0.457,0.455,1,1.5,0.642,1,2.8,3.8,0.8,0.4,0.3,1.2,2.1,4.6
Dwight Jones,1983,PF,30,CHI,49,2,13.7,1.8,3.9,0.446,0,0,,1.8,3.9,0.446,0.446,1,1.5,0.627,1.1,2.8,4,0.8,0.4,0.3,1.3,1.8,4.5
Dwight Jones,1983,PF,30,LAL,32,0,15.3,1.9,4.1,0.47,0,0,0,1.9,4.1,0.473,0.47,1,1.5,0.667,0.9,2.7,3.6,0.7,0.4,0.3,1.1,2.6,4.9
Edgar Jones,1983,PF,26,TOT,77,28,21.5,3.1,6.2,0.495,0,0.1,0.222,3.1,6.1,0.5,0.497,2.6,3.7,0.703,1.8,4.1,5.8,1.2,0.5,1.4,1.9,3.5,8.8
Edgar Jones,1983,PF,26,DET,49,25,21.1,3,6,0.493,0,0.1,0.333,2.9,5.9,0.497,0.497,2.4,3.5,0.68,1.6,3.9,5.5,1.4,0.6,1.6,2.1,3.3,8.3
Edgar Jones,1983,PF,26,SAS,28,3,22.2,3.3,6.6,0.497,0,0.1,0,3.3,6.5,0.505,0.497,3,4.1,0.737,2,4.3,6.3,0.7,0.5,1.1,1.5,3.8,9.6
Hutch Jones,1983,SF,23,SDC,9,0,9.4,1.9,4.1,0.459,0,0,,1.9,4.1,0.459,0.459,0.7,0.7,1,1.1,0.8,1.9,0.4,0.3,0,0.7,1.6,4.4
Major Jones,1983,PF,29,HOU,60,4,14.6,2.4,5.2,0.457,0,0,0,2.4,5.2,0.46,0.457,0.9,1.7,0.549,1.9,2.5,4.4,0.7,0.4,0.4,1.4,1.7,5.7
Eddie Jordan,1983,PG,28,LAL,35,0,9.5,1.1,3.8,0.303,0.1,0.5,0.188,1.1,3.3,0.319,0.314,0.3,0.5,0.647,0.2,0.5,0.7,2.3,0.9,0,1.5,1.5,2.7
Jeff Judkins,1983,SF,26,POR,34,0,9.1,1.1,2.6,0.443,0.1,0.2,0.25,1.1,2.4,0.463,0.455,0.7,0.9,0.833,0.5,0.7,1.3,0.5,0.4,0.1,0.5,1.1,3.1
Rich Kelley,1983,C,29,TOT,70,23,19.2,1.9,4.2,0.444,0,0,,1.9,4.2,0.444,0.444,2,2.5,0.811,1.9,3.9,5.8,2,0.8,0.6,1.7,3.2,5.7
Rich Kelley,1983,C,29,DEN,38,0,14.9,1.6,3.7,0.418,0,0,,1.6,3.7,0.418,0.418,1.4,1.8,0.786,1.6,2.9,4.5,1.6,0.6,0.5,1.4,3,4.6
Rich Kelley,1983,C,29,UTA,32,23,24.4,2.2,4.8,0.467,0,0,,2.2,4.8,0.467,0.467,2.7,3.3,0.829,2.2,5.1,7.3,2.5,1,0.7,2,3.3,7.2
Clark Kellogg,1983,PF,21,IND,81,81,34.1,8.4,17.5,0.479,0,0.2,0.222,8.3,17.3,0.482,0.48,3.2,4.3,0.741,4.2,6.4,10.6,2.8,1.7,0.5,2.7,3.7,20.1
Greg Kelser,1983,SF,25,SEA,80,9,18.8,3.1,5.6,0.549,0,0,0,3.1,5.6,0.553,0.549,2.2,3.2,0.673,2,3.1,5,1.2,0.7,0.4,1.9,3,8.3
Larry Kenon,1983,PF,30,TOT,48,7,16,2.5,5.4,0.463,0,0,0,2.5,5.3,0.465,0.463,0.9,1.2,0.737,1.4,1.7,3.1,0.8,0.5,0.2,1,1.3,5.8
Larry Kenon,1983,PF,30,CHI,5,0,5,0.4,1.2,0.333,0,0,,0.4,1.2,0.333,0.333,0,0,,0.2,0.6,0.8,0,0.2,0,0.4,0.4,0.8
Larry Kenon,1983,PF,30,GSW,11,0,11,1.5,3.5,0.436,0,0,,1.5,3.5,0.436,0.436,0.6,1,0.636,1.2,1.2,2.4,0.5,0.1,0,0.5,1.2,3.7
Larry Kenon,1983,PF,30,CLE,32,7,19.5,3.1,6.6,0.472,0,0,0,3.1,6.6,0.474,0.472,1.1,1.4,0.761,1.6,2,3.7,1.1,0.7,0.3,1.2,1.5,7.3
Albert King,1983,SF,23,NJN,79,75,31,7.4,15.5,0.475,0.1,0.3,0.261,7.3,15.2,0.479,0.477,2.2,2.9,0.775,2,3.8,5.8,3.7,1.2,0.5,3.1,3.5,17
Bernard King*,1983,SF,26,NYK,68,68,32.5,8.9,16.8,0.528,0,0.1,0,8.9,16.7,0.531,0.528,4.1,5.7,0.722,1.5,3.3,4.8,2.9,1.3,0.2,2.9,3.4,21.9
Reggie King,1983,SF,25,KCK,58,5,17.2,1.8,3.9,0.462,0,0,,1.8,3.9,0.462,0.462,1.3,1.7,0.76,1.6,2.6,4.1,1,0.5,0.2,1.1,1.6,4.8
Billy Knight,1983,SG,30,IND,80,54,28.3,6.4,12.3,0.52,0,0.2,0.158,6.4,12.1,0.527,0.522,4.3,5.1,0.841,1.9,2.2,4.1,2.4,0.8,0.1,2.4,1.8,17.1
Joe Kopicki,1983,PF,22,WSB,17,1,11.8,1.4,3,0.451,0,0.1,0,1.4,2.9,0.46,0.451,1.2,1.5,0.84,1.1,2.6,3.6,0.5,0.5,0.1,0.5,1.2,3.9
Joel Kramer,1983,C,27,PHO,54,4,8.5,0.8,1.9,0.423,0,0,0,0.8,1.9,0.427,0.423,0.3,0.3,0.875,0.8,0.9,1.6,0.7,0.3,0.1,0.4,1.2,1.9
Sam Lacey,1983,C,34,CLE,60,33,20.5,1.9,4.4,0.42,0,0.2,0.222,1.8,4.3,0.427,0.424,0.5,0.6,0.784,1,2.8,3.9,2,0.5,0.4,1.6,3.5,4.2
Bill Laimbeer,1983,C,25,DET,82,82,35,5.3,10.7,0.497,0,0.2,0.154,5.3,10.5,0.502,0.498,3,3.8,0.79,3.4,8.7,12.1,3.2,0.6,1.4,2.1,3.9,13.6
Jeff Lamp,1983,SF,23,POR,59,1,11.7,1.8,4.3,0.425,0,0.1,0.167,1.8,4.2,0.431,0.427,0.7,0.9,0.808,0.4,0.9,1.3,1,0.3,0.1,0.6,1.1,4.4
Mark Landsberger,1983,PF,27,LAL,39,4,9.1,1.1,2.6,0.422,0,0,,1.1,2.6,0.422,0.422,0.3,0.6,0.48,1.4,1.9,3.3,0.3,0.2,0.1,0.5,1.2,2.5
Bob Lanier*,1983,C,34,MIL,39,35,25.1,4.2,8.5,0.491,0,0,0,4.2,8.5,0.492,0.491,2.3,3.4,0.684,1.5,3.6,5.1,2.7,0.9,0.6,2.1,3.2,10.7
Allen Leavell,1983,PG,25,HOU,79,76,32.9,5.6,13.4,0.415,0.5,2.2,0.24,5,11.2,0.449,0.434,3.1,3.8,0.832,0.8,1.7,2.5,6.7,2.1,0.2,2.5,2.7,14.8
Ronnie Lester,1983,PG,24,CHI,65,38,22.1,3.1,6.9,0.453,0,0.1,0,3.1,6.8,0.458,0.453,1.9,2.6,0.725,0.7,1.9,2.6,5.1,0.8,0.1,2.1,1.9,8.1
Fat Lever,1983,PG,22,POR,81,45,24.9,3.2,7.3,0.431,0.1,0.2,0.333,3.1,7.1,0.434,0.435,1.4,2,0.73,1,1.7,2.8,5.3,1.9,0.2,1.7,2.2,7.8
Cliff Levingston,1983,PF,22,DET,62,5,14.2,2.1,4.4,0.485,0,0,0,2.1,4.3,0.487,0.485,1.4,2.4,0.571,1.7,2.1,3.7,0.8,0.4,0.6,1.2,2,5.6
Steve Lingenfelter,1983,PF,24,WSB,7,0,7.6,0.6,0.9,0.667,0,0,,0.6,0.9,0.667,0.667,0,0.6,0,0.1,1.6,1.7,0.6,0.1,0.4,0.7,2.3,1.1
Alton Lister,1983,PF,24,MIL,80,37,23.6,3.4,6.4,0.529,0,0,,3.4,6.4,0.529,0.529,1.6,3,0.537,2.1,5,7.1,1.4,0.6,2.2,2.3,4.1,8.4
Lewis Lloyd,1983,SG,23,GSW,73,24,18.5,4,7.8,0.518,0,0.1,0.25,4,7.7,0.52,0.519,1.4,1.9,0.719,1.1,2.5,3.6,1.8,0.8,0.4,1.6,1.5,9.4
Scott Lloyd,1983,C,30,DAL,15,0,13.7,1.3,3.3,0.38,0,0.1,0,1.3,3.3,0.388,0.38,0.7,1.1,0.647,1.3,1.8,3.1,1.4,0.4,0.4,0.4,1.6,3.3
Kevin Loder,1983,SF,23,KCK,66,13,12.4,2.1,4.5,0.46,0.1,0.1,0.556,2,4.4,0.457,0.468,0.8,1.2,0.663,0.6,1.3,1.9,1.1,0.4,0.1,1,1.5,5.1
John Long,1983,SG,26,DET,70,30,21.2,4.5,9.9,0.451,0,0.1,0.286,4.4,9.8,0.453,0.452,1.6,2.1,0.76,0.8,1.8,2.6,1.5,0.6,0.2,2.1,1.9,10.5
John Lucas,1983,PG,29,WSB,35,0,11,1.8,3.7,0.473,0,0.1,0,1.8,3.6,0.492,0.473,0.6,1.2,0.5,0.2,0.6,0.8,2.9,0.7,0,1.3,0.5,4.1
Maurice Lucas,1983,PF,30,PHO,77,71,33.6,6.4,13.6,0.474,0,0,0.333,6.4,13.5,0.474,0.474,3.6,4.6,0.781,2.6,7.8,10.4,2.8,0.7,0.6,2.9,3.6,16.5
Rudy Macklin,1983,SF,24,ATL,73,20,16,2.3,4.9,0.472,0,0.1,0,2.3,4.9,0.478,0.472,1.4,1.8,0.771,1.2,1.4,2.6,1,0.6,0.1,1.2,2.6,6
Kyle Macy,1983,PG,25,PHO,82,9,22.4,4,7.7,0.517,0.3,0.9,0.303,3.7,6.8,0.547,0.535,1.6,1.8,0.872,0.5,1.5,2,3.4,0.8,0.1,1.1,1.6,9.9
Dave Magley,1983,SF,23,CLE,14,0,4,0.3,1.1,0.25,0,0.1,0,0.3,1.1,0.267,0.25,0.3,0.6,0.5,0.1,0.6,0.7,0.1,0.1,0,0.1,0.4,0.9
Rick Mahorn,1983,PF,24,WSB,82,82,36.9,4.6,9.4,0.49,0,0,0,4.6,9.3,0.492,0.49,1.8,3.1,0.575,2.1,7.4,9.5,1.4,1,1.8,2.1,4.1,11
Moses Malone*,1983,C,27,PHI,78,78,37.5,8.4,16.7,0.501,0,0,0,8.4,16.7,0.502,0.501,7.7,10.1,0.761,5.7,9.6,15.3,1.3,1.1,2,3.4,2.6,24.5
Wes Matthews,1983,PG,23,ATL,64,0,18.5,2.7,6.6,0.403,0.2,0.8,0.292,2.5,5.9,0.418,0.42,1.3,1.8,0.768,0.4,1,1.4,3.9,0.9,0.1,1.9,2,6.9
Cedric Maxwell,1983,SF,27,BOS,79,71,28.5,4.2,8.4,0.499,0,0,0,4.2,8.4,0.5,0.499,3.5,4.4,0.812,2.3,3,5.3,2.4,0.8,0.5,2.1,2.6,11.9
Scott May,1983,SF,28,DET,9,1,17.2,2.3,5.6,0.42,0,0,,2.3,5.6,0.42,0.42,1.9,2.3,0.81,1.1,1.8,2.9,1.3,0.6,0.2,1.4,2.7,6.6
Bob McAdoo*,1983,C,31,LAL,47,1,21.7,6.2,12,0.52,0,0,0,6.2,11.9,0.52,0.52,2.5,3.5,0.73,1.6,3.6,5.3,0.8,0.9,0.9,1.4,3.3,15
Hank McDowell,1983,PF,23,TOT,56,0,9,1,2.3,0.46,0,0,0,1,2.2,0.468,0.46,0.8,1.1,0.77,1,1.2,2.1,0.4,0.1,0.2,0.7,1.5,2.9
Hank McDowell,1983,PF,23,GSW,14,0,9.3,0.9,2.1,0.448,0,0,,0.9,2.1,0.448,0.448,1,1.3,0.778,1.1,1.1,2.1,0.3,0.1,0.3,0.6,1.9,2.9
Hank McDowell,1983,PF,23,POR,42,0,8.9,1.1,2.3,0.464,0,0,0,1.1,2.3,0.474,0.464,0.8,1,0.767,0.9,1.2,2.1,0.5,0.1,0.2,0.8,1.4,2.9
Mike McGee,1983,SF,23,LAL,39,7,9.8,1.8,4.2,0.423,0,0.2,0.143,1.7,4,0.436,0.426,0.4,0.6,0.739,0.8,0.5,1.4,0.7,0.3,0.1,0.7,1.3,4
Kevin McHale*,1983,PF,25,BOS,82,13,28.6,5.9,10.9,0.541,0,0,0,5.9,10.9,0.541,0.541,2.4,3.3,0.717,2.6,4.1,6.7,1.3,0.4,2.3,1.9,2.9,14.1
Billy McKinney,1983,PG,27,DEN,68,38,22.9,3.9,8,0.487,0,0.1,0,3.9,7.9,0.494,0.487,2,2.5,0.814,0.3,1.5,1.8,4.2,0.6,0.1,1.5,2.1,9.8
Tom McMillen,1983,C,30,ATL,61,4,22.4,3.2,7,0.467,0,0,0,3.2,6.9,0.468,0.467,1.8,2.2,0.812,0.9,2.6,3.6,1.2,0.3,0.4,1.3,2.3,8.3
Mark McNamara,1983,C,23,PHI,36,2,5.1,0.8,1.8,0.453,0,0,,0.8,1.8,0.453,0.453,0.6,1.3,0.444,0.9,1.2,2.1,0.2,0.1,0.1,1,1.2,2.2
Joe Meriweather,1983,C,29,KCK,78,74,21.9,3.3,5.8,0.57,0,0,,3.3,5.8,0.57,0.57,1.3,2.1,0.626,1.9,3.5,5.4,0.8,0.6,1.1,1.5,3.7,7.9
Mike Mitchell,1983,SF,27,SAS,80,79,35,8.6,16.8,0.511,0,0,0,8.6,16.7,0.512,0.511,2.7,3.6,0.758,2.4,4.4,6.7,1.2,0.7,0.7,1.6,3.1,19.9
Steve Mix,1983,SF,35,TOT,58,20,13.9,2.4,4.9,0.484,0,0.1,0.25,2.3,4.8,0.487,0.486,1.3,1.5,0.852,0.7,1.7,2.4,1.2,0.6,0.1,0.8,1.2,6
Steve Mix,1983,SF,35,MIL,57,20,13.9,2.3,4.8,0.487,0,0.1,0.25,2.3,4.7,0.491,0.489,1.3,1.5,0.851,0.6,1.7,2.4,1.2,0.6,0.1,0.8,1.2,6
Steve Mix,1983,SF,35,LAL,1,0,17,4,10,0.4,0,0,,4,10,0.4,0.4,1,1,1,1,0,1,2,0,0,0,1,9
Paul Mokeski,1983,C,26,TOT,73,19,15.5,1.6,3.6,0.458,0,0,0,1.6,3.5,0.459,0.458,0.7,0.9,0.735,1,2.5,3.6,0.7,0.3,0.6,0.9,3.1,3.9
Paul Mokeski,1983,C,26,CLE,23,18,23.4,2.4,5.3,0.455,0,0,,2.4,5.3,0.455,0.455,0.7,1.1,0.615,2,4,6,1.1,0.5,1,1.2,3.7,5.5
Paul Mokeski,1983,C,26,MIL,50,1,11.8,1.3,2.8,0.46,0,0,0,1.3,2.8,0.464,0.46,0.7,0.8,0.81,0.6,1.9,2.4,0.5,0.2,0.4,0.8,2.8,3.2
Sidney Moncrief*,1983,SG,25,MIL,76,76,35.7,8,15.2,0.524,0,0.1,0.1,8,15.1,0.528,0.525,6.6,7.9,0.826,2.5,3.2,5.8,3.9,1.5,0.3,2.6,2.4,22.5
Johnny Moore,1983,PG,24,SAS,77,73,33.1,5.1,10.9,0.468,0.1,0.3,0.227,5.1,10.6,0.475,0.471,1.9,2.6,0.744,0.8,2.8,3.6,9.8,2.5,0.4,2.9,3.2,12.2
Lowes Moore,1983,PG,25,SDC,37,3,17.4,2.2,5.1,0.426,0.2,0.6,0.261,2,4.5,0.449,0.442,1.1,1.5,0.75,0.4,1.1,1.5,2,0.6,0,1.2,1.9,5.7
Guy Morgan,1983,SG,22,IND,8,0,5.8,0.9,3,0.292,0,0,,0.9,3,0.292,0.292,0.1,0.5,0.25,0.8,1.4,2.1,0.9,0.3,0,0.3,0.9,1.9
Calvin Murphy*,1983,PG,34,HOU,64,0,22.2,5.3,11.8,0.447,0.1,0.2,0.286,5.2,11.6,0.45,0.45,2.2,2.3,0.92,0.5,0.6,1.2,2.5,0.9,0.1,1.4,2.5,12.8
Larry Nance,1983,PF,23,PHO,82,82,35.5,7.2,13,0.55,0,0,0.333,7.2,13,0.551,0.551,2.4,3.5,0.672,2.9,5.7,8.7,2.4,1.2,2.6,2.3,3.1,16.7
Swen Nater,1983,C,33,SDC,7,0,7.3,0.9,2.9,0.3,0,0,,0.9,2.9,0.3,0.3,0.6,0.6,1,0.3,1.6,1.9,0.1,0.1,0,0.4,0.1,2.3
Calvin Natt,1983,SF,26,POR,80,80,36,8.1,14.8,0.543,0,0.3,0.15,8,14.6,0.549,0.544,4.2,5.4,0.792,2.7,4.8,7.5,2.1,0.8,0.4,2.5,2.3,20.4
Kenny Natt,1983,SG,24,UTA,22,0,9.5,1.7,3.3,0.521,0,0.1,0,1.7,3.2,0.535,0.521,0.4,0.6,0.643,0.3,0.7,1,1.3,0.2,0,1,1.6,3.9
Ed Nealy,1983,PF,22,KCK,82,61,20,1.8,3,0.595,0,0,,1.8,3,0.595,0.595,0.9,1.4,0.614,2.1,3.8,5.9,0.8,0.8,0.1,0.6,3,4.4
Chuck Nevitt,1983,C,23,HOU,6,0,10.7,1.8,2.5,0.733,0,0,,1.8,2.5,0.733,0.733,0.2,0.7,0.25,1,1.8,2.8,0,0.2,2,1.2,2.3,3.8
Carl Nicks,1983,SG,24,CLE,9,2,16.4,2.9,6.6,0.441,0,0.1,0,2.9,6.4,0.448,0.441,1.2,1.9,0.647,0.9,2,2.9,1.2,0.7,0,1.2,1.9,7
